,I1,I2,I3,I4,Year,Comune,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,MI1,MI2,MI3,MI4
2,3178,7579,3813,233,2013  ,Senago,27260.02,10754.32,70324.75,0.21468621225427278,0.5119908126731068,0.25758292238059854,0.01574005269202189,0.048660934020855626,0.4345991681647334,0.43221126350419986,0.08452863431021115,4917.94,18417.63,36407.1,116521.16
3,3212,7477,3942,255,2014  ,Senago,27337.94,10663.76,70562.65,0.21577320972726052,0.5022840252586322,0.26481257557436516,0.01713018943974204,0.046866164610487517,0.4210296989181181,0.4389231666778054,0.09318096979358895,4782.11,18455.28,36492.81,119762.93
4,3189,7242,4196,263,2015  ,Senago,27343.15,10671.26,70084.49,0.21417058428475486,0.48636668905305575,0.28179986568166554,0.01766286098052384,0.0454423493508392,0.3977998121510637,0.4575111767509582,0.0992466617471389,4776.3,18411.58,36546.95,126486.77
5,3227,7320,4202,269,2016  ,Senago,27405.83,10625.82,69890.04,0.2148754827540285,0.4874151018777467,0.27979757624184315,0.017911839126381675,0.04554686137163307,0.40068855952557625,0.4544053627636601,0.09935921633913053,4774.7,18517.5,36582.55,124951.77
6,3375,7261,4280,269,2017  ,Senago,27471.93,10627.78,70204.62,0.22225880803424433,0.47816924596641425,0.2818570958182417,0.017714850181099768,0.04205905323215602,0.39531320683155885,0.46202180127377307,0.10060593866251208,4248.06,18558.82,36797.99,127490.17
7,3179,7374,4486,297,2018  ,Senago,27548.68,10606.25,70227.72,0.20729003651538863,0.48082942097026604,0.29251434533124676,0.01936619718309859,0.042608160601785475,0.38489000564814746,0.4637836321410691,0.108718201608998,4770.52,18577.92,36797.61,130289.46
8,3170,7212,4672,300,2019  ,Senago,27532.55,10568.33,70348.99,0.20646085710564022,0.4697147323173114,0.3042855282011202,0.019538882375928098,0.0411573775362873,0.37106434878458033,0.47459765957763567,0.11318061410149668,4695.32,18606.73,36736.62,136435.47
0,13892,28006,15526,1255,2011,Sesto San Giovanni,27554.58,10729.72,70146.99,0.2367456841459466,0.4772746638490772,0.2645921027965712,0.021387549208405052,0.05111861876221982,0.38948022948685573,0.4453147983266943,0.11408635342423015,4828.27,18247.83,37634.35,119279.77
1,13870,28084,15805,1294,2012  ,Sesto San Giovanni,27627.32,10739.5,70147.75,0.23487375747210135,0.4755727905440875,0.2676409327214536,0.021912519262357544,0.05142804822599998,0.3830095544349083,0.4481698612916529,0.11739253604743875,4946.22,18192.85,37826.67,121019.74
2,13523,27217,16597,1343,2013  ,Sesto San Giovanni,27606.91,10684.93,70158.58,0.230453306066803,0.46382072256305384,0.2828391274710293,0.02288684389911384,0.04786509956040212,0.37111440123747236,0.4623897570731633,0.11863074212896221,4768.93,18371.4,37536.46,119013.42
3,13594,26748,16793,1374,2014  ,Sesto San Giovanni,27656.22,10673.04,70233.19,0.2323403237108821,0.4571604368558683,0.2870156728024748,0.023483566630774753,0.04743688271672343,0.36377874604184984,0.4677295400630719,0.12105483117835486,4724.01,18411.45,37705.83,119271.68
4,13318,26122,17601,1414,2015  ,Sesto San Giovanni,27711.52,10663.44,70224.46,0.2278333761012745,0.44687366350183905,0.3011034128817039,0.024189547515182618,0.0450261114053306,0.3487543404989957,0.4830923853862596,0.12312716270941415,4643.57,18337.48,37698.08,119599.9
5,13063,26280,17634,1410,2016  ,Sesto San Giovanni,27681.94,10648.7,70495.95,0.22373131005189512,0.4501001935362324,0.3020192851148372,0.0241492112970353,0.045473773340036217,0.3500781947007481,0.4822857948289096,0.1221622371303061,4800.63,18370.45,37716.71,119480.79
6,13290,25981,17939,1466,2017  ,Sesto San Giovanni,27733.66,10627.07,70509.27,0.2264980571272752,0.4427875110777831,0.30572977026382164,0.02498466153112005,0.04026087303443777,0.3448427042478574,0.48838624015399623,0.12651018256370863,4195.96,18383.93,37708.43,119526.67
7,12969,25819,18705,1546,2018  ,Sesto San Giovanni,27812.6,10634.04,70349.17,0.21966835481630786,0.4373210928369383,0.3168244719592134,0.026186080387540438,0.04404657917411475,0.3317753404918336,0.49376576311795867,0.130412317216093,4878.91,18459.58,37921.05,121178.69
8,12891,25186,19137,1569,2019  ,Sesto San Giovanni,27853.84,10606.16,70256.81,0.2192980963884116,0.4284572070156338,0.3255533062279911,0.026691390367963527,0.042781578804854205,0.32338302941848923,0.5021015629937513,0.13173382878290524,4779.52,18491.49,37786.05,120917.23
0,1083,2491,1364,101,2011,Settala,27251.13,10659.24,70400.97,0.2149235959515777,0.4943441158960111,0.2706886286961699,0.020043659456241317,0.04467616297542804,0.4021012397830232,0.4420324847777173,0.11119011246383145,4639.66,18155.19,36448.45,123818.06
1,1065,2550,1364,102,2012  ,Settala,27438.7,10591.28,70392.23,0.209604408580988,0.5018697106868727,0.26845109230466446,0.020074788427474906,0.044722275706780924,0.40669387512584054,0.43933215851814233,0.10925169064923622,4794.57,18209.72,36775.15,122293.62
2,1073,2444,1485,95,2013  ,Settala,27342.99,10628.72,70695.6,0.21051598979792036,0.4794977437708456,0.2913478516774573,0.01863841475377673,0.042517949982773605,0.3842999031880554,0.46710329299027187,0.10607885383889912,4614.8,18312.56,36632.48,130042.44
3,1098,2373,1487,104,2014  ,Settala,27387.41,10667.02,70325.68,0.21691031212959305,0.4687870406953773,0.29375740813907547,0.020545239035954167,0.04360998448912119,0.37713444060233936,0.46831769978988197,0.11093787511865745,4581.64,18333.08,36330.1,123050.55
4,1056,2335,1552,111,2015  ,Settala,27564.63,10818.4,70795.18,0.20894341115947765,0.462010288880095,0.3070834982192323,0.021962801741195092,0.03958556630380347,0.36264788001792353,0.4821599725875748,0.11560658109069823,4444.36,18413.41,36832.85,123479.68
5,992,2393,1560,105,2016  ,Settala,27616.7,10708.2,70863.12,0.19643564356435644,0.47386138613861384,0.3089108910891089,0.020792079207920793,0.03894900305542116,0.3720317339341968,0.4839566546575877,0.10506260835279434,4656.17,18436.62,36789.67,118659.6
6,1017,2387,1552,104,2017  ,Settala,27761.76,10761.26,70378.77,0.20098814229249012,0.4717391304347826,0.3067193675889328,0.020553359683794466,0.03557417422068136,0.37365281624847957,0.48320044233639764,0.10757256719444146,4154.12,18590.05,36974.32,122838.03
7,1034,2392,1629,104,2018  ,Settala,27799.56,10702.41,70820.93,0.20042643923240938,0.4636557472378368,0.31575886799767394,0.02015894553207986,0.0402442346729099,0.3608289860969476,0.4880437281038042,0.11088305112633831,4826.69,18707.1,37153.85,132220.25
8,1042,2330,1705,105,2019  ,Settala,27798.26,10577.24,70927.59,0.20108066383635662,0.449633346198379,0.3290235430335778,0.020262446931686606,0.039181155582377246,0.35008169062010724,0.5089123137257734,0.10182484007174207,4664.6,18638.8,37027.38,120300.9
0,2602,6611,4363,357,2011,Settimo Milanese,27736.37,10766.35,69971.03,0.18675087920763656,0.4744850355271657,0.313141462714419,0.025622622550778726,0.036595640873486095,0.35484160466818343,0.4746925251929864,0.1338702292653441,4868.38,18579.32,37660.81,129801.07
1,2672,6637,4437,383,2012  ,Settimo Milanese,27820.6,10768.3,70128.57,0.18911458701960507,0.46974308160520917,0.3140349635501451,0.027107367825040696,0.03725948004499053,0.349680499169765,0.47730258177410356,0.13575743901114087,4904.46,18530.64,37835.12,124668.18
2,2581,6471,4654,364,2013  ,Settimo Milanese,27741.29,10716.12,70122.08,0.1834399431414357,0.45991471215351815,0.33077469793887704,0.025870646766169153,0.0353871522157741,0.33864979365632175,0.49086280942620103,0.13510024470170312,4891.1,18669.31,37625.53,132404.77
3,2588,6393,4769,395,2014  ,Settimo Milanese,27854.0,10655.12,70058.39,0.18296217744786145,0.45196182396606577,0.33715093672675855,0.027925061859314246,0.03295688612087036,0.32795101741484156,0.49510082183265275,0.14399127463163539,4645.7,18714.3,37873.51,132986.73
4,2597,6201,5027,422,2015  ,Settimo Milanese,27874.17,10645.51,69833.74,0.1822839896118481,0.43524952621604546,0.35284621323787463,0.02962027093423177,0.032869252319045326,0.3110978448804096,0.5112344211770108,0.14479848162353426,4706.02,18653.98,37813.54,127581.51
5,2628,6245,5040,416,2016  ,Settimo Milanese,27884.26,10611.79,69556.17,0.1834042850164003,0.4358294368064764,0.3517342452369321,0.02903203294019122,0.031837403737568416,0.31389002505336916,0.5130880143908249,0.14118455681823763,4499.46,18667.81,37810.26,126049.82
6,2663,6210,5186,415,2017  ,Settimo Milanese,27903.96,10647.36,70241.51,0.18398507668923586,0.4290451844687025,0.3582976371424623,0.028672101699599283,0.029280308624707315,0.30725155568757834,0.5200636316736562,0.1434045040140581,4156.15,18702.04,37906.22,130617.45
7,2588,6179,5383,446,2018  ,Settimo Milanese,27960.44,10608.32,70196.13,0.1773088517402028,0.4233351603178953,0.36879967114277884,0.03055631679912305,0.031577793332179555,0.29512011649492254,0.523693193639539,0.1496088965333589,4769.2,18668.47,38026.0,131114.46
8,2699,6100,5399,467,2019  ,Settimo Milanese,28001.84,10546.98,70241.64,0.1840436413228776,0.4159563586771224,0.36815547221275147,0.03184452778724855,0.032228042841585876,0.29348176146476856,0.5253567137559859,0.14893348193765965,4665.29,18797.45,38017.94,124601.43
0,2050,5027,2301,127,2011,Solaro,27152.21,10703.54,70076.98,0.21567596002104156,0.5288795370857443,0.24208311415044714,0.013361388742766964,0.05003443002818383,0.4638860894519174,0.4173065050895512,0.06877297543034759,4880.23,18451.34,36263.03,108277.86
1,2008,5108,2351,126,2012  ,Solaro,27261.56,10747.16,70655.91,0.2093192953195038,0.5324715938705306,0.24507453351402064,0.01313457729594496,0.04856272263713385,0.4616043281016935,0.42053274679644925,0.06930020246472345,4933.29,18433.87,36487.55,112191.9
2,2056,4932,2519,144,2013  ,Solaro,27145.09,10695.65,69646.04,0.21303491866127863,0.5110351258936898,0.26100922184229614,0.014920733602735468,0.04717180422095608,0.4404533663239683,0.436079864928976,0.07629496452609964,4785.99,18628.98,36111.88,110521.2
3,2069,4840,2595,147,2014  ,Solaro,27186.4,10651.98,70199.85,0.2143819293337478,0.501502434980831,0.26888405346596206,0.015231582219459123,0.04751589167971706,0.42812606775808854,0.4444837142882692,0.07987432627392517,4841.04,18646.05,36105.96,114538.18
4,2025,4757,2778,151,2015  ,Solaro,27367.1,10623.37,69738.02,0.20852641334569044,0.4898568633508393,0.28606734630831016,0.015549376995160128,0.044699710001936455,0.41294246788624533,0.46734317456468905,0.0750146475471292,4755.84,18702.7,36245.3,107032.86
5,1959,4862,2717,146,2016  ,Solaro,27368.95,10599.07,69720.75,0.2022924411400248,0.5020652622883106,0.2805658818669971,0.015076414704667493,0.04418772480055099,0.4214292974731759,0.4580987780890443,0.07628419963722877,4866.92,18702.37,36379.47,112737.56
6,2057,4805,2834,148,2017  ,Solaro,27326.94,10669.3,69128.37,0.20895977245022349,0.48811458756603004,0.2878911011783828,0.015034538805363673,0.04092386460409127,0.4108500097936385,0.4689813822911616,0.07924474331110862,4362.56,18749.48,36287.33,117410.78
7,1956,4791,2969,173,2018  ,Solaro,27348.43,10663.88,70344.22,0.19779553038729902,0.48447770249772476,0.3002325816563859,0.017494185458590352,0.04184977913544833,0.3966693666819913,0.47268189736229776,0.08879895682026256,4869.74,18844.48,36236.01,116827.03
8,2007,4751,3082,166,2019  ,Solaro,27476.82,10672.28,69872.68,0.2005796522086748,0.4748151109334399,0.3080151908854687,0.01659004597241655,0.04147672086962879,0.3890859538816191,0.4840159456882442,0.08542137956050792,4774.36,18919.88,36281.48,118882.1
0,767,1757,977,67,2011,Trezzano Rosa,27333.36,10757.71,70167.66,0.21496636771300448,0.49243273542600896,0.273822869955157,0.018778026905829595,0.044908496856295166,0.40655695182217655,0.4441506537841223,0.10438389753740603,4686.98,18522.94,36391.18,124715.1
1,764,1802,1003,67,2012  ,Trezzano Rosa,27410.82,10646.18,70816.74,0.21012101210121012,0.4955995599559956,0.27585258525852585,0.018426842684268425,0.04262949768160686,0.4030129721511506,0.445408450978611,0.10894907918863157,4605.57,18459.95,36654.21,134219.34
2,768,1736,1075,71,2013  ,Trezzano Rosa,27323.05,10689.68,69354.98,0.2104109589041096,0.4756164383561644,0.2945205479452055,0.019452054794520546,0.042669462900188325,0.3906284715630885,0.4698248195856874,0.09687724595103578,4609.68,18669.33,36261.19,113208.23
3,716,1718,1092,72,2014  ,Trezzano Rosa,27496.71,10890.81,70205.96,0.1989994441356309,0.4774874930516954,0.3035019455252918,0.020011117287381877,0.040001904187009454,0.38102497781419586,0.4734844387139318,0.10548867928486289,4716.68,18724.0,36605.93,123692.04
4,700,1666,1189,69,2015  ,Trezzano Rosa,27506.44,10704.16,70744.87,0.19315673289183222,0.4597130242825607,0.3280905077262693,0.01903973509933775,0.036474829501979944,0.36036461658559804,0.5050787002567049,0.0980818536557171,4502.16,18689.28,36703.09,122818.84
5,695,1707,1165,80,2016  ,Trezzano Rosa,27503.16,10721.96,70032.3,0.19056758979983549,0.46805593638607074,0.3194406361392926,0.021935837674801208,0.03624675799122239,0.36758627711406056,0.48776357301391715,0.1084033918807999,4564.03,18844.74,36639.35,118581.56
6,674,1731,1205,72,2017  ,Trezzano Rosa,27573.34,10701.3,70369.85,0.1830526887561108,0.4701249321021184,0.32726778924497557,0.01955458989679522,0.03164297943197542,0.36610524492744995,0.5006634861187031,0.10158828952187145,4163.78,18757.68,36849.3,125135.78
7,688,1712,1257,78,2018  ,Trezzano Rosa,27639.29,10658.43,69544.75,0.18420348058902275,0.45836680053547524,0.3365461847389558,0.020883534136546186,0.03531679127167099,0.3540160287677885,0.5065289121523783,0.10413826780816225,4693.62,18907.52,36845.49,122076.22
8,693,1721,1326,77,2019  ,Trezzano Rosa,27608.24,10560.57,69972.89,0.18155619596541786,0.4508776526067592,0.34739324076499867,0.020172910662824207,0.03198026143619113,0.34570249352457855,0.5217675724868192,0.10054967255241117,4316.94,18790.95,36809.57,122156.65
0,3099,6800,4073,331,2011,Trezzano sul Naviglio,27665.58,10684.64,69654.97,0.21666783192337272,0.4754247360693561,0.2847654338250717,0.023141998182199537,0.043898932295824346,0.36552077433846925,0.45889456472019535,0.13168572864551104,4786.58,18163.36,38070.75,134432.31
1,3094,6889,4160,346,2012  ,Trezzano sul Naviglio,27706.48,10710.75,69572.61,0.21354130719856443,0.4754641452136103,0.2871143626199186,0.023880184967906688,0.044814544340044594,0.3642924166767771,0.4622146575576166,0.1286783814255617,4973.55,18157.74,38152.07,127701.86
2,3087,6769,4383,359,2013  ,Trezzano sul Naviglio,27700.37,10625.9,69525.8,0.21146732429099876,0.4636936566652966,0.3002466091245376,0.02459240991916701,0.0408662647029095,0.3547662544783258,0.4767743104602304,0.12759317035853432,4621.19,18295.45,37972.28,124067.56
3,3115,6736,4360,373,2014  ,Trezzano sul Naviglio,27770.73,10597.92,70165.36,0.21359023587493142,0.4618760285244103,0.29895776193088314,0.025575973669775095,0.04109488411993151,0.3512776832721243,0.4733239247695116,0.13430350783843265,4640.62,18344.02,38187.22,126655.65
4,3138,6540,4639,373,2015  ,Trezzano sul Naviglio,27725.82,10633.37,70096.47,0.2136147038801906,0.4452008168822328,0.31579305650102113,0.02539142273655548,0.03996276724587438,0.3275441629927821,0.48344658595864265,0.14904648380270086,4644.06,18263.64,38003.13,145716.32
5,3072,6665,4681,373,2016  ,Trezzano sul Naviglio,27789.94,10641.49,70502.73,0.2076938678926374,0.45061185856263947,0.31647623554864446,0.025218037996078697,0.03818736698438489,0.32594126842975124,0.47631584783312797,0.15955551675273588,4670.39,18373.58,38230.58,160715.41
6,3113,6723,4753,394,2017  ,Trezzano sul Naviglio,27789.92,10598.11,70401.17,0.20776880464526462,0.4487085363411867,0.3172261896816392,0.026296469331909496,0.033071509343898214,0.33168963404460383,0.4866960165953009,0.14854284001619708,3953.85,18361.75,38109.67,140313.91
7,3062,6717,4942,431,2018  ,Trezzano sul Naviglio,27801.39,10615.21,69761.45,0.20208553326293557,0.4433078141499472,0.3261615628299894,0.028445089757127773,0.03925953557992061,0.32543984212489174,0.4958355597108634,0.13946506258432423,4869.07,18399.31,38101.42,122883.73
8,3128,6689,5045,430,2019  ,Trezzano sul Naviglio,27873.51,10562.86,70226.06,0.2045513994245357,0.43741825791263406,0.32991106460894587,0.028119278053884384,0.03811308221592436,0.32348828042184524,0.5023527529992018,0.1360458843630287,4670.92,18539.25,38171.78,121286.3
0,2052,4294,2060,152,2011,Trezzo sull'Adda,27284.4,10732.23,70397.21,0.2397756485160084,0.5017527459686842,0.24071044636597336,0.017761159149333957,0.05567196884316524,0.42782454811231596,0.41346981144289263,0.10303367160162615,4954.35,18194.14,36652.57,123783.68
1,2049,4336,2145,157,2012  ,Trezzo sull'Adda,27323.24,10731.85,70172.15,0.23586969034189018,0.49913664095775295,0.24692068608265225,0.018072982617704614,0.05392628247206716,0.4213285829416621,0.42264088868158156,0.10210424590468915,4936.51,18226.07,36957.75,121984.72
2,1974,4208,2272,166,2013  ,Trezzo sull'Adda,27311.14,10703.23,70961.53,0.22900232018561484,0.48816705336426913,0.2635730858468677,0.01925754060324826,0.05019086589913777,0.4066222533839255,0.4362735816829034,0.10691329903403334,4844.23,18410.39,36584.58,122707.51
3,1941,4185,2293,172,2014  ,Trezzo sull'Adda,27353.56,10670.21,70735.49,0.22593411709928996,0.4871377022465371,0.2669072284949366,0.02002095215923641,0.05001118918121502,0.4004812299627338,0.43668006289929656,0.11282751795675461,4940.86,18350.47,36519.08,125790.3
4,1987,4108,2410,181,2015  ,Trezzo sull'Adda,27367.4,10621.9,69784.8,0.2287589224038683,0.4729449689154962,0.27745797835597513,0.02083813032466037,0.047996426686010965,0.3879984899321782,0.4516941350769617,0.11231094830484914,4713.16,18428.96,36570.3,121072.27
5,1932,4114,2479,172,2016  ,Trezzo sull'Adda,27366.27,10658.57,70193.59,0.22214556743704725,0.4730366793147062,0.28504081867310566,0.019776934575140855,0.04687838632355852,0.3840484906223874,0.4594854815145546,0.10958764153949953,4794.29,18445.07,36622.99,125890.12
6,1951,4198,2521,181,2017  ,Trezzo sull'Adda,27433.47,10603.11,70212.87,0.22042707038752685,0.47429668963958876,0.2848265732685572,0.020449666704327196,0.04013192368184243,0.3885740785879241,0.463029293618865,0.10826470411136847,4108.28,18486.68,36682.86,119463.67
7,1890,4099,2698,187,2018  ,Trezzo sull'Adda,27468.17,10624.11,70844.62,0.2129817444219067,0.46191120126211405,0.30403425738111334,0.0210727969348659,0.043118520809262005,0.36901733197372893,0.47888289687404617,0.10898125034296288,4743.32,18717.56,36903.53,121168.76
8,1822,4059,2771,209,2019  ,Trezzo sull'Adda,27427.09,10586.67,70305.97,0.20562013316781402,0.45807470940074485,0.3127186547793703,0.023586502652070872,0.040710172416464886,0.35843123583234276,0.48003619049761065,0.12082240125358172,4730.77,18696.65,36678.75,122399.11
0,459,1092,753,66,2011,Tribiano,27937.49,10599.04,69749.34,0.19367088607594937,0.4607594936708861,0.31772151898734174,0.027848101265822784,0.03600309858656881,0.3483320807511637,0.47906302742972695,0.13660179323254057,4604.95,18727.01,37350.41,121509.48
1,441,1114,769,64,2012  ,Tribiano,28004.1,10665.88,70403.31,0.18467336683417085,0.466499162479062,0.32202680067001677,0.02680067001675042,0.03586803727663599,0.3457089900303655,0.4828249193307286,0.13559805336226996,4891.44,18663.51,37759.93,127421.11
2,466,1079,824,71,2013  ,Tribiano,27809.98,10543.86,69940.38,0.19098360655737706,0.44221311475409836,0.3377049180327869,0.029098360655737704,0.03348870253417194,0.329612621166014,0.49801753067295323,0.13888114562686085,4418.98,18784.17,37164.4,120280.34
3,468,1093,847,65,2014  ,Tribiano,27857.32,10525.25,70805.76,0.18924383340072787,0.4419733117670845,0.34249898908208654,0.026283865750101092,0.033225843019783666,0.3265106830187151,0.5025522450602432,0.13771122890125795,4483.5,18865.34,37470.13,133796.09
4,463,1062,885,76,2015  ,Tribiano,27867.57,10645.63,70772.68,0.18624296057924378,0.42719227674979887,0.3559935639581657,0.030571198712791632,0.030449992232288385,0.31025707913316936,0.5134763583261076,0.14581657030843465,4207.52,18690.32,37119.04,122747.57
5,432,1093,888,66,2016  ,Tribiano,27963.85,10738.89,70169.07,0.17426381605486083,0.4409035901573215,0.3582089552238806,0.026623638563937072,0.03030838762448669,0.3206740666859961,0.5211043230892375,0.12791322260027982,4456.93,18638.05,37279.36,123119.91
6,479,1094,917,68,2017  ,Tribiano,27761.74,10691.15,70351.12,0.1872556684910086,0.42767787333854573,0.3584831899921814,0.026583268178264268,0.025970725094325804,0.3145136200402292,0.5208268982836498,0.1386887565817952,3545.56,18800.04,37141.62,133373.35
7,458,1088,961,74,2018  ,Tribiano,27854.05,10576.58,71573.23,0.17745060054242542,0.4215420379697792,0.37233630375823323,0.028671057729562185,0.030931489699004475,0.2984752969302621,0.5268282752848386,0.1437649380858949,4616.82,18753.72,37476.03,132809.5
8,437,1098,996,73,2019  ,Tribiano,27814.88,10644.17,71012.08,0.16781874039938557,0.4216589861751152,0.3824884792626728,0.02803379416282642,0.028470995125379463,0.2955625499776665,0.5373032657360508,0.13866318916090323,4540.61,18760.32,37597.0,132382.75
0,923,2144,1104,62,2011,Truccazzano,27569.65,10769.61,71202.07,0.21804866524923222,0.5064965745334278,0.26080793763288446,0.014646822584455469,0.05079225701285345,0.427931342760113,0.4375252504566278,0.08375114977040574,5108.12,18527.4,36787.41,125390.4
1,912,2182,1080,71,2012  ,Truccazzano,27649.47,10791.5,70134.99,0.21484098939929328,0.5140164899882215,0.254416961130742,0.016725559481743226,0.05004080191023443,0.43197046027293334,0.42483127595531334,0.0931574618615189,5141.13,18549.35,36857.19,122938.75
2,879,2085,1210,67,2013  ,Truccazzano,27497.29,10660.57,70929.86,0.2072624381042207,0.49162933270455084,0.28531006838009904,0.01579816081112945,0.045647607855136205,0.40669703408504354,0.4642146096882722,0.08344074837154805,4937.98,18547.49,36479.89,118419.58
3,851,2091,1207,63,2014  ,Truccazzano,27500.39,10702.17,70598.32,0.20204178537511872,0.4964387464387464,0.2865622032288699,0.014957264957264958,0.04426804376058705,0.4089929502706189,0.46469317418090106,0.08204583178789301,4951.18,18617.01,36644.36,123955.02
4,865,2012,1263,65,2015  ,Truccazzano,27784.94,10650.21,70603.65,0.2057074910820452,0.47847800237812127,0.3003567181926278,0.015457788347205707,0.04165451577637043,0.387418515497753,0.4815121891555356,0.08941477957034093,4654.86,18612.84,36852.27,132970.8
5,807,2023,1261,65,2016  ,Truccazzano,27675.9,10709.42,70728.07,0.19417709335899905,0.4867661212704524,0.3034167468719923,0.015640038498556306,0.04077686993152254,0.3928937520853627,0.48191961142933926,0.08440976655377555,4863.17,18692.12,36782.29,124985.22
6,859,2018,1252,81,2017  ,Truccazzano,27715.64,10608.39,71037.87,0.20403800475059383,0.47933491686460805,0.2973871733966746,0.019239904988123516,0.028946455689385506,0.3933254360596768,0.47697214872479826,0.10075595952613943,3237.48,18725.58,36601.01,119506.1
7,784,2021,1306,82,2018  ,Truccazzano,27713.35,10633.23,69955.27,0.18697829716193656,0.4819937991891247,0.31147150011924635,0.019556403529692346,0.03921960197606453,0.38194486467743227,0.48259667484307,0.09623885850343321,4950.13,18700.94,36565.4,116135.71
8,761,2023,1362,79,2019  ,Truccazzano,27619.04,10579.48,69273.54,0.18011834319526626,0.4788165680473373,0.32236686390532543,0.018698224852071007,0.03516765058161421,0.37660877678231247,0.4945243388355748,0.0936992338004985,4647.56,18722.37,36515.47,119282.09
0,1303,2783,1087,61,2011,Turbigo,27224.1,10820.66,69109.77,0.24894917844860528,0.5317157050057317,0.207680550248376,0.01165456629728697,0.06086259493258519,0.48162101377143424,0.3911493036650423,0.06636708763093825,4802.58,17793.47,36998.27,111864.26
1,1272,2778,1084,67,2012  ,Turbigo,27305.05,10804.68,70070.25,0.24456835223995385,0.534128052297635,0.20842145741203616,0.012882138050374928,0.05860014884565933,0.47414450772167716,0.3912230757209095,0.07603226771175409,4777.85,17701.07,37429.69,117691.27
2,1236,2704,1185,65,2013  ,Turbigo,27314.35,10803.03,69985.48,0.23815028901734103,0.5210019267822736,0.22832369942196531,0.012524084778420038,0.05532961472907676,0.45944992876909296,0.41340252213950884,0.07181793436232145,4741.75,17998.28,36953.38,117035.86
3,1231,2692,1207,75,2014  ,Turbigo,27310.26,10770.39,69425.56,0.23650336215177714,0.517195004803074,0.2318924111431316,0.01440922190201729,0.05616106004863279,0.4523882256496113,0.41502457728994274,0.07642613701181317,4899.8,18048.33,36928.99,109441.36
4,1204,2577,1294,86,2015  ,Turbigo,27273.08,10788.72,69495.14,0.2332881224568882,0.499321836853323,0.25072660337143965,0.016663437318349156,0.054947268860008426,0.4280946656044283,0.4321045466741238,0.08485351886143949,4982.88,18137.88,36459.92,107728.98
5,1196,2552,1317,82,2016  ,Turbigo,27241.14,10759.06,70671.41,0.2323683699242277,0.495822809403536,0.25587721002525743,0.015931610646978824,0.05625098442575766,0.4217855831217892,0.4393637669420642,0.08259966551038893,5186.46,18225.65,36788.35,111080.11
6,1170,2571,1315,89,2017  ,Turbigo,27263.01,10718.11,70331.52,0.22740524781341107,0.49970845481049564,0.2555879494655005,0.017298347910592808,0.0357412631651858,0.42942073269973935,0.44639758983346445,0.08844041430161037,3317.44,18138.44,36865.08,107914.51
7,1106,2517,1378,92,2018  ,Turbigo,27561.22,10757.18,70875.28,0.21716080895346554,0.49420773610838403,0.27056744551344986,0.01806400942470057,0.05103297854704469,0.40527107794216244,0.4523642901069679,0.09133165340382499,5238.56,18280.08,37269.61,112706.59
8,1083,2512,1387,99,2019  ,Turbigo,27453.64,10711.23,70653.88,0.21314701830348357,0.49439086793938203,0.27297776028340875,0.019484353473725645,0.047349963310214134,0.40188433749458463,0.448244518864729,0.10252118033047229,5003.95,18310.61,36987.92,118522.22
0,804,2118,879,66,2011,Vanzaghello,27231.29,10792.67,69033.08,0.20791311093871218,0.547711404189294,0.2273079906904577,0.017067494181536073,0.047022705545242,0.46384029549300154,0.39982638386322744,0.089310615098529,4796.41,17960.05,37303.33,110974.74
1,809,2104,886,76,2012  ,Vanzaghello,27257.13,10833.67,69605.05,0.2087741935483871,0.5429677419354839,0.22864516129032258,0.01961290322580645,0.04883579382800964,0.4503600175948426,0.3960489925071943,0.10475519606995348,5071.51,17982.99,37554.59,115800.33
2,779,2050,941,83,2013  ,Vanzaghello,27273.95,10734.29,69278.52,0.20218011938749025,0.5320529457565534,0.24422527900337399,0.021541655852582404,0.04250862527527988,0.43948675506388973,0.4096362902150904,0.10836832944574,4610.26,18112.49,36778.59,110308.89
3,731,2030,998,70,2014  ,Vanzaghello,27345.11,10749.48,70981.93,0.19091146513449986,0.5301645338208409,0.26064246539566466,0.018281535648994516,0.040613302508023245,0.43151084073395973,0.4354503863038026,0.09242547045421437,4755.42,18194.21,37346.14,113013.73
4,724,1948,1048,72,2015  ,Vanzaghello,27302.58,10733.5,69564.18,0.1909282700421941,0.5137130801687764,0.27637130801687765,0.0189873417721519,0.03927414481431971,0.41293543593406395,0.45513035263882795,0.09266006661278839,4673.42,18262.48,37414.59,110873.21
5,723,1910,1087,76,2016  ,Vanzaghello,27328.11,10781.38,69954.11,0.190463645943098,0.5031612223393045,0.2863540569020021,0.020021074815595362,0.04092051192268537,0.40045423708950567,0.45986427956009895,0.09876097142770997,4974.43,18427.23,37182.68,114212.16
6,748,1887,1092,87,2017  ,Vanzaghello,27558.5,10714.04,71021.3,0.19611955951756685,0.4947561615102255,0.2863135815416885,0.02281069743051914,0.0374124797249878,0.3913231304069251,0.4577065636512792,0.11355782621680784,4450.22,18451.43,37293.31,116135.29
7,704,1863,1128,93,2018  ,Vanzaghello,27476.83,10769.86,71898.03,0.18585005279831046,0.49181626187961985,0.29778247096092925,0.024551214361140442,0.038409858957366795,0.3773545765660259,0.46387328200376315,0.1203622824728442,4991.15,18529.67,37620.2,118396.35
