Comune,LU0301,LU0201,LU0101,LU0102,LU0105,LU0103,LU0104,LU0302,LU0304,LU0305,LU0303,Grass_cover,Small_woods_cover,Trees_cover,Trees_mean_density,Non_class_surf,Imper_surf,Perm_surf,Non_cons_surf,Hardwood,Coniferous,Shrubs,Periodic_herb,Permanent_herb,Permanent_water,Wetlands,Year,Old_people_perc,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,frequency_NO2,exposure_NO2,intensity_NO2,frequency_O3,exposure_O3,intensity_O3,frequency_PM10,exposure_PM10,intensity_PM10,frequency_CO,exposure_CO,intensity_CO,Neuro_incidence,Multiplicator,Label
PESSANO CON BORNAGO,0.017061064,0.587782958,0.129604416,0.123103197,0.047043604,0.075144397,0.001739892,0.018520471,0.0,0.0,0.0,0.3478484949565705,0.4166347243484399,0.0678706806262345,0.7224900486510389,0.1183909616938828,0.2453220422016373,0.0136882044960473,0.0,0.0402691366917707,0.0038272940202763,3.001799231589321e-05,0.3797876387806809,0.1959724628343088,0.0036772040586969,0.0,2013,0.1628775398132894,27508.43,10654.11,69813.13,0.1985100108645041,0.4682601272699053,0.3111904392363805,0.0220394226292099,0.0376092806507732,0.3672866427244006,0.4901530904290236,0.1049509861958024,6,0.22,1.319,29,1.628,47.214,49,1.843,90.309,0,0.0,0.0,0.0120812740252608,0.0,0
PESSANO CON BORNAGO,0.017061064,0.587782958,0.129604416,0.123103197,0.047043604,0.075144397,0.001739892,0.018520471,0.0,0.0,0.0,0.3478484949565705,0.4166347243484399,0.0678706806262345,0.7224900486510389,0.1183909616938828,0.2453220422016373,0.0136882044960473,0.0,0.0402691366917707,0.0038272940202763,3.001799231589321e-05,0.3797876387806809,0.1959724628343088,0.0036772040586969,0.0,2014,0.1680386346174953,27557.02,10589.0,69795.49,0.1949509116409537,0.4631447717001714,0.3188405797101449,0.0230637369487299,0.0373500666852652,0.3600656887413353,0.4938846516100205,0.1086995929633789,0,0.0,0.0,30,1.131,33.944,46,1.638,75.365,0,0.0,0.0,0.0125123477115574,0.0,0
PESSANO CON BORNAGO,0.017061064,0.587782958,0.129604416,0.123103197,0.047043604,0.075144397,0.001739892,0.018520471,0.0,0.0,0.0,0.3478484949565705,0.4166347243484399,0.0678706806262345,0.7224900486510389,0.1183909616938828,0.2453220422016373,0.0136882044960473,0.0,0.0402691366917707,0.0038272940202763,3.001799231589321e-05,0.3797876387806809,0.1959724628343088,0.0036772040586969,0.0,2015,0.1728598048887427,27559.54,10667.05,69207.52,0.192906036092097,0.4556627255756067,0.3271624144368388,0.0242688238954573,0.0373437914366467,0.3481340052798325,0.5002534361929033,0.1142687670906173,4,0.069,0.276,30,1.727,51.796,51,1.976,100.785,0,0.0,0.0,0.0129343417735394,0.0,0
PESSANO CON BORNAGO,0.017061064,0.587782958,0.129604416,0.123103197,0.047043604,0.075144397,0.001739892,0.018520471,0.0,0.0,0.0,0.3478484949565705,0.4166347243484399,0.0678706806262345,0.7224900486510389,0.1183909616938828,0.2453220422016373,0.0136882044960473,0.0,0.0402691366917707,0.0038272940202763,3.001799231589321e-05,0.3797876387806809,0.1959724628343088,0.0036772040586969,0.0,2016,0.1794815465729349,27533.36,10623.55,70329.37,0.1864459229460003,0.4641807210273866,0.3261643199752437,0.0232090360513693,0.0350363344677657,0.354952128671017,0.4957312655072896,0.1142802713539276,2,0.178,0.356,30,1.472,44.146,47,1.455,68.381,0,0.0,0.0,0.0136203866432337,0.0,0
CARUGATE,0.010009684,0.402959541,0.279799392,0.191796485,0.048969195,0.053647627,0.003571343,0.006704906,0.0,0.002541829,0.0,0.2025441772304397,0.235181362880312,0.039618899636582,0.699666353383459,0.1774472426862139,0.3213264045243276,0.0074843973937528,0.0,0.0266236026693196,0.0018059366845622,0.0002978864634329,0.3119615988301543,0.154044537402763,0.0,0.0,2013,0.1691842900302115,27504.09,10680.23,70180.34,0.2121468926553672,0.4703389830508475,0.2977401129943502,0.019774011299435,0.0407924748019868,0.3816565926666185,0.4790872560079762,0.0984636765234183,7,0.222,1.552,28,1.681,47.07,49,1.929,94.518,0,0.0,0.0,0.0127712166987091,0.0,0
CARUGATE,0.010009684,0.402959541,0.279799392,0.191796485,0.048969195,0.053647627,0.003571343,0.006704906,0.0,0.002541829,0.0,0.2025441772304397,0.235181362880312,0.039618899636582,0.699666353383459,0.1774472426862139,0.3213264045243276,0.0074843973937528,0.0,0.0266236026693196,0.0018059366845622,0.0002978864634329,0.3119615988301543,0.154044537402763,0.0,0.0,2014,0.1729041916167664,27535.28,10673.43,70470.6,0.2125684581824932,0.4599461617005476,0.3066926575698505,0.0207927225471085,0.0408013468144758,0.36784868780804,0.4870262392236598,0.1043237261538242,0,0.0,0.0,31,1.12,34.709,47,1.641,77.136,0,0.0,0.0,0.0129286880783886,0.0,0
CARUGATE,0.010009684,0.402959541,0.279799392,0.191796485,0.048969195,0.053647627,0.003571343,0.006704906,0.0,0.002541829,0.0,0.2025441772304397,0.235181362880312,0.039618899636582,0.699666353383459,0.1774472426862139,0.3213264045243276,0.0074843973937528,0.0,0.0266236026693196,0.0018059366845622,0.0002978864634329,0.3119615988301543,0.154044537402763,0.0,0.0,2015,0.1788870151770657,27616.35,10636.65,69917.12,0.2020905923344947,0.4536035209976159,0.3218411883366954,0.0224646983311938,0.0378581678355332,0.3534202894046997,0.5000166290446059,0.1087049137151611,7,0.105,0.736,30,1.727,51.817,51,2.032,103.613,0,0.0,0.0,0.0125463743676222,0.0,0
CARUGATE,0.010009684,0.402959541,0.279799392,0.191796485,0.048969195,0.053647627,0.003571343,0.006704906,0.0,0.002541829,0.0,0.2025441772304397,0.235181362880312,0.039618899636582,0.699666353383459,0.1774472426862139,0.3213264045243276,0.0074843973937528,0.0,0.0266236026693196,0.0018059366845622,0.0002978864634329,0.3119615988301543,0.154044537402763,0.0,0.0,2016,0.1824355815966442,27642.1,10604.34,70240.65,0.1991178323881537,0.4568367989918084,0.3201908362588891,0.0238545323611486,0.0364053196483027,0.3535481800594935,0.4918103736359029,0.1182361266563006,5,0.062,0.308,30,1.452,43.561,48,1.564,75.087,0,0.0,0.0,0.0125840601904254,0.0,0
SAN GIORGIO SU LEGNANO,0.023008772,0.167884822,0.481910616,0.239440112,0.052847312,0.025169745,0.002668082,0.007070539,0.0,0.0,0.0,0.0798415271359037,0.2914146553695205,0.0602847348160752,0.654100994644223,0.2443676549774801,0.3717635521174953,0.0076566686912536,0.0,0.0331635228253696,0.0011992372648951,0.0,0.1963059153612977,0.1460301992560781,0.0,0.0,2013,0.2123307828134196,27324.09,10754.8,69861.84,0.1975258568241736,0.5199756641654837,0.2644494017440681,0.0180490772662745,0.0404593199941509,0.4218081048787599,0.4285302887146762,0.1092022864124129,5,0.28,1.398,29,1.667,48.329,45,1.679,75.565,0,0.0,0.0,0.0176574455562095,0.0,1
SAN GIORGIO SU LEGNANO,0.023008772,0.167884822,0.481910616,0.239440112,0.052847312,0.025169745,0.002668082,0.007070539,0.0,0.0,0.0,0.0798415271359037,0.2914146553695205,0.0602847348160752,0.654100994644223,0.2443676549774801,0.3717635521174953,0.0076566686912536,0.0,0.0331635228253696,0.0011992372648951,0.0,0.1963059153612977,0.1460301992560781,0.0,0.0,2014,0.2132980288320094,27336.9,10684.46,70827.86,0.1972318339100346,0.5110930185222878,0.2751882760024425,0.016486871565235,0.0408641110326239,0.4120144756536574,0.4411989556235462,0.1059224576901723,0,0.0,0.0,29,1.227,35.589,46,1.555,71.528,0,0.0,0.0,0.018240659017358,0.0,1
SAN GIORGIO SU LEGNANO,0.023008772,0.167884822,0.481910616,0.239440112,0.052847312,0.025169745,0.002668082,0.007070539,0.0,0.0,0.0,0.0798415271359037,0.2914146553695205,0.0602847348160752,0.654100994644223,0.2443676549774801,0.3717635521174953,0.0076566686912536,0.0,0.0331635228253696,0.0011992372648951,0.0,0.1963059153612977,0.1460301992560781,0.0,0.0,2015,0.2150304083405734,27391.55,10723.9,70726.92,0.2035867128591807,0.4907275320970042,0.2867332382310984,0.0189525168127165,0.0416873540712135,0.3909848326504215,0.4511956882434546,0.1161321250349103,0,0.0,0.0,30,1.608,48.25,51,2.121,108.173,0,0.0,0.0,0.0172313929916015,0.0,1
SAN GIORGIO SU LEGNANO,0.023008772,0.167884822,0.481910616,0.239440112,0.052847312,0.025169745,0.002668082,0.007070539,0.0,0.0,0.0,0.0798415271359037,0.2914146553695205,0.0602847348160752,0.654100994644223,0.2443676549774801,0.3717635521174953,0.0076566686912536,0.0,0.0331635228253696,0.0011992372648951,0.0,0.1963059153612977,0.1460301992560781,0.0,0.0,2016,0.2241606802521624,27441.66,10673.78,71354.56,0.1908475271906423,0.4982556946439564,0.2918120254463369,0.0190847527190642,0.0380848530996719,0.392993411574905,0.4548440552610001,0.1140776800644229,1,0.17,0.17,30,1.414,42.419,45,1.69,76.054,0,0.0,0.0,0.0172995161999706,0.0,1
GORGONZOLA,0.008634104,0.533077033,0.214137726,0.10843143,0.046484995,0.066775757,0.006545499,0.007515571,0.0,0.008397885,0.0,0.2639251370898873,0.3923385207701226,0.0533181140394676,0.700308455947527,0.1177516512504321,0.1914480411043107,0.0308887779969828,0.0,0.0232138429499968,0.0009735447165511,0.0002173934803949,0.4498343703893535,0.1812494513066532,0.0051701840772183,0.0,2013,0.2035846286263986,27892.1,10672.55,70673.91,0.2106284209796993,0.4399639714543061,0.321762627312409,0.0276449802535855,0.0394185702422083,0.3295114053209867,0.4967700223358264,0.1343000021009785,3,0.246,0.737,29,1.593,46.201,50,1.814,90.713,0,0.0,0.0,0.0134676725229102,0.0,0
GORGONZOLA,0.008634104,0.533077033,0.214137726,0.10843143,0.046484995,0.066775757,0.006545499,0.007515571,0.0,0.008397885,0.0,0.2639251370898873,0.3923385207701226,0.0533181140394676,0.700308455947527,0.1177516512504321,0.1914480411043107,0.0308887779969828,0.0,0.0232138429499968,0.0009735447165511,0.0002173934803949,0.4498343703893535,0.1812494513066532,0.0051701840772183,0.0,2014,0.2065348931020572,27878.57,10637.43,70294.1,0.2072240709927898,0.437534664448142,0.32681641708264,0.0284248474764281,0.0377529563382219,0.3258982349016897,0.4987819141876204,0.1375668945724679,0,0.0,0.0,30,1.113,33.384,46,1.627,74.864,0,0.0,0.0,0.0149757966922146,0.0,0
GORGONZOLA,0.008634104,0.533077033,0.214137726,0.10843143,0.046484995,0.066775757,0.006545499,0.007515571,0.0,0.008397885,0.0,0.2639251370898873,0.3923385207701226,0.0533181140394676,0.700308455947527,0.1177516512504321,0.1914480411043107,0.0308887779969828,0.0,0.0232138429499968,0.0009735447165511,0.0002173934803949,0.4498343703893535,0.1812494513066532,0.0051701840772183,0.0,2015,0.2129662253989027,27952.96,10621.54,70137.72,0.205175983436853,0.4251207729468599,0.3402346445824706,0.0294685990338164,0.0381316880113724,0.3096500732149809,0.5082600341699278,0.1439582046037188,2,0.047,0.093,30,1.724,51.72,50,2.008,100.424,0,0.0,0.0,0.0148990788745155,0.0,0
GORGONZOLA,0.008634104,0.533077033,0.214137726,0.10843143,0.046484995,0.066775757,0.006545499,0.007515571,0.0,0.008397885,0.0,0.2639251370898873,0.3923385207701226,0.0533181140394676,0.700308455947527,0.1177516512504321,0.1914480411043107,0.0308887779969828,0.0,0.0232138429499968,0.0009735447165511,0.0002173934803949,0.4498343703893535,0.1812494513066532,0.0051701840772183,0.0,2016,0.217391304347826,27873.13,10660.93,70032.86,0.2013532909575558,0.4251247351513909,0.3433121454446039,0.0302098284464493,0.0371596367762417,0.3088390484585925,0.5121286558594493,0.1418726589057163,2,0.153,0.305,30,1.466,43.976,48,1.413,67.815,0,0.0,0.0,0.0157784011220196,0.0,1
INZAGO,0.015494335,0.667265186,0.145575011,0.087109088,0.029487428,0.013390476,0.016076732,0.013279447,0.001755271,0.010567026,0.0,0.2474771826718046,0.3646248797757265,0.0438214290233609,0.697252767873898,0.0784904372355,0.1457973234348262,0.0180416992451217,0.0,0.0153691594754478,0.0010772391071608,0.0,0.3920245798143526,0.3442724615297482,0.0057397931053304,0.0,2013,0.2118377176732123,27273.57,10803.28,69771.63,0.1960341365461847,0.4909638554216867,0.2897841365461847,0.0232178714859437,0.0410205573858937,0.3836776085702116,0.4550709341213167,0.1202308999225779,9,0.249,2.238,30,1.38,41.392,51,1.865,95.135,0,0.0,0.0,0.0140792886254168,0.0,0
INZAGO,0.015494335,0.667265186,0.145575011,0.087109088,0.029487428,0.013390476,0.016076732,0.013279447,0.001755271,0.010567026,0.0,0.2474771826718046,0.3646248797757265,0.0438214290233609,0.697252767873898,0.0784904372355,0.1457973234348262,0.0180416992451217,0.0,0.0153691594754478,0.0010772391071608,0.0,0.3920245798143526,0.3442724615297482,0.0057397931053304,0.0,2014,0.2174587248016054,27388.79,10748.91,70135.77,0.2037749906867006,0.4775859927977151,0.2924376008940767,0.0262014156215075,0.0396585798493752,0.3723232489157904,0.4550436437637742,0.13297452747106,0,0.0,0.0,31,0.962,29.832,45,1.577,70.975,0,0.0,0.0,0.0152330566450789,0.0,0
INZAGO,0.015494335,0.667265186,0.145575011,0.087109088,0.029487428,0.013390476,0.016076732,0.013279447,0.001755271,0.010567026,0.0,0.2474771826718046,0.3646248797757265,0.0438214290233609,0.697252767873898,0.0784904372355,0.1457973234348262,0.0180416992451217,0.0,0.0153691594754478,0.0010772391071608,0.0,0.3920245798143526,0.3442724615297482,0.0057397931053304,0.0,2015,0.2224834946187935,27437.76,10713.69,70389.2,0.1951881554595928,0.4646514497223936,0.3123997532387415,0.027760641579272,0.0372427843778559,0.3504269634267227,0.4711145913352205,0.1412156608602008,2,0.065,0.13,30,1.617,48.505,49,1.895,92.85,0,0.0,0.0,0.0156461969792891,0.0,1
INZAGO,0.015494335,0.667265186,0.145575011,0.087109088,0.029487428,0.013390476,0.016076732,0.013279447,0.001755271,0.010567026,0.0,0.2474771826718046,0.3646248797757265,0.0438214290233609,0.697252767873898,0.0784904372355,0.1457973234348262,0.0180416992451217,0.0,0.0153691594754478,0.0010772391071608,0.0,0.3920245798143526,0.3442724615297482,0.0057397931053304,0.0,2016,0.2238202247191011,27478.28,10699.09,70518.32,0.1880920162381597,0.4722598105548038,0.3127075901094845,0.0269405830975519,0.0350055879751214,0.357778060508464,0.4722104384115151,0.1350059131048994,1,0.18,0.18,30,1.308,39.252,50,1.109,55.471,0,0.0,0.0,0.0162696629213483,0.0,1
CAMBIAGO,0.075527189,0.546336021,0.138812897,0.139603406,0.015502769,0.02546072,0.019247958,0.039253649,0.0,0.000255392,0.0,0.2718957285525628,0.464509867129746,0.0797520217483574,0.795433726578765,0.106940210980752,0.1687328079842503,0.0168525264554995,0.0,0.0245869782523995,0.0004427593157438,0.0,0.4680104329698457,0.2151533549942675,8.30173717019682e-05,0.0,2013,0.1566591422121896,27635.0,10740.56,70574.37,0.1885263382384303,0.4745148219236511,0.3160588611644274,0.0208999786734911,0.036846204717979,0.3644772302091107,0.4790392180581173,0.1196373470147929,4,0.255,1.021,29,1.613,46.772,48,1.66,79.695,0,0.0,0.0,0.0121896162528216,0.0,0
CAMBIAGO,0.075527189,0.546336021,0.138812897,0.139603406,0.015502769,0.02546072,0.019247958,0.039253649,0.0,0.000255392,0.0,0.2718957285525628,0.464509867129746,0.0797520217483574,0.795433726578765,0.106940210980752,0.1687328079842503,0.0168525264554995,0.0,0.0245869782523995,0.0004427593157438,0.0,0.4680104329698457,0.2151533549942675,8.30173717019682e-05,0.0,2014,0.1630548497982364,27692.98,10561.33,70111.19,0.1890703517587939,0.4688023450586264,0.3188860971524288,0.0232412060301507,0.0360857450338348,0.3599756724771877,0.487148039390998,0.1167905430979793,0,0.0,0.0,30,1.14,34.193,44,1.466,64.512,0,0.0,0.0,0.0130025407263488,0.0,0
CAMBIAGO,0.075527189,0.546336021,0.138812897,0.139603406,0.015502769,0.02546072,0.019247958,0.039253649,0.0,0.000255392,0.0,0.2718957285525628,0.464509867129746,0.0797520217483574,0.795433726578765,0.106940210980752,0.1687328079842503,0.0168525264554995,0.0,0.0245869782523995,0.0004427593157438,0.0,0.4680104329698457,0.2151533549942675,8.30173717019682e-05,0.0,2015,0.1676043825880959,27841.37,10582.13,70314.38,0.1940700808625337,0.4432925565001037,0.3396226415094339,0.0230147211279286,0.035256744093958,0.3359388416806551,0.5123635671372165,0.1164408470881703,2,0.066,0.132,30,1.778,53.344,51,1.853,94.516,0,0.0,0.0,0.0125851347349718,0.0,0
CAMBIAGO,0.075527189,0.546336021,0.138812897,0.139603406,0.015502769,0.02546072,0.019247958,0.039253649,0.0,0.000255392,0.0,0.2718957285525628,0.464509867129746,0.0797520217483574,0.795433726578765,0.106940210980752,0.1687328079842503,0.0168525264554995,0.0,0.0245869782523995,0.0004427593157438,0.0,0.4680104329698457,0.2151533549942675,8.30173717019682e-05,0.0,2016,0.1721541414439687,27816.03,10610.29,70467.05,0.1755821271239773,0.4564715754143067,0.3440318858821061,0.0239144115796098,0.0329084459047105,0.3342568886973289,0.5036796682220372,0.1291549971759232,1,0.196,0.196,30,1.531,45.924,42,1.445,60.696,0,0.0,0.0,0.011811604901816,0.0,0
DAIRAGO,0.253327594,0.426596442,0.223512698,0.062779009,0.020997423,0.000150959,0.006111388,0.006524486,0.0,0.0,0.0,0.1172392791348015,0.2388437561910745,0.2083583495687665,0.848228581161642,0.1139565083401991,0.1417092300848381,0.0084997146519706,0.0,0.1643159868001003,0.0005145965029376,0.0,0.346323446477058,0.2256949283056669,0.0,0.0,2013,0.1635126162018592,27233.29,10759.77,69490.75,0.1790906992845603,0.5451188552965612,0.2614816524348027,0.0143087929840756,0.0385523660461702,0.4578995910813553,0.4275386283926787,0.0760094144797956,0,0.0,0.0,31,1.926,59.708,43,1.572,67.608,0,0.0,0.0,0.0126162018592297,0.0,0
DAIRAGO,0.253327594,0.426596442,0.223512698,0.062779009,0.020997423,0.000150959,0.006111388,0.006524486,0.0,0.0,0.0,0.1172392791348015,0.2388437561910745,0.2083583495687665,0.848228581161642,0.1139565083401991,0.1417092300848381,0.0084997146519706,0.0,0.1643159868001003,0.0005145965029376,0.0,0.346323446477058,0.2256949283056669,0.0,0.0,2014,0.1659879459195308,27207.29,10773.15,69699.65,0.1769993085964508,0.54528693247292,0.2645770914957363,0.0131366674348928,0.0383805391502552,0.4575721023746067,0.4308290324597235,0.0732183260154145,0,0.0,0.0,34,1.439,48.94,44,1.469,64.657,0,0.0,0.0,0.0131943313243199,0.0,0
DAIRAGO,0.253327594,0.426596442,0.223512698,0.062779009,0.020997423,0.000150959,0.006111388,0.006524486,0.0,0.0,0.0,0.1172392791348015,0.2388437561910745,0.2083583495687665,0.848228581161642,0.1139565083401991,0.1417092300848381,0.0084997146519706,0.0,0.1643159868001003,0.0005145965029376,0.0,0.346323446477058,0.2256949283056669,0.0,0.0,2015,0.1713876511775938,27399.99,10689.86,68905.68,0.1684856753069577,0.5318326512050933,0.2853569804456571,0.0143246930422919,0.0359619053554108,0.4319367089788338,0.4548425464622446,0.0772588392035106,0,0.0,0.0,32,1.875,59.995,51,1.993,101.622,0,0.0,0.0,0.0138446849140674,0.0,0
DAIRAGO,0.253327594,0.426596442,0.223512698,0.062779009,0.020997423,0.000150959,0.006111388,0.006524486,0.0,0.0,0.0,0.1172392791348015,0.2388437561910745,0.2083583495687665,0.848228581161642,0.1139565083401991,0.1417092300848381,0.0084997146519706,0.0,0.1643159868001003,0.0005145965029376,0.0,0.346323446477058,0.2256949283056669,0.0,0.0,2016,0.1767493287000474,27411.12,10768.04,69585.58,0.1745283018867924,0.5204402515723271,0.2915543575920934,0.013477088948787,0.0380539015586612,0.4268631050652793,0.4650927370282184,0.069990256347841,0,0.0,0.0,31,1.711,53.052,45,1.607,72.332,0,0.0,0.0,0.0153214342126046,0.0,1
SETTIMO MILANESE,0.044591759,0.432138661,0.149691481,0.227039887,0.097379739,0.021062375,0.005713594,0.01725051,0.0,0.005131994,0.0,0.1975435522989335,0.3617169375814191,0.0914997478605874,0.69591455954323,0.1256908750943816,0.2282176113288694,0.0140029691617803,0.0,0.0516831773192959,0.0015766167810398,0.0001119491205472,0.4150420353354075,0.1472224226129619,0.017174860910618,0.0,2013,0.177120835657421,27741.29,10716.12,70122.08,0.1834399431414357,0.4599147121535181,0.330774697938877,0.0258706467661691,0.0353871522157741,0.3386497936563217,0.490862809426201,0.1351002447017031,9,0.206,1.858,28,1.542,43.165,49,1.798,88.09,0,0.0,0.0,0.0139952335074286,0.0,0
SETTIMO MILANESE,0.044591759,0.432138661,0.149691481,0.227039887,0.097379739,0.021062375,0.005713594,0.01725051,0.0,0.005131994,0.0,0.1975435522989335,0.3617169375814191,0.0914997478605874,0.69591455954323,0.1256908750943816,0.2282176113288694,0.0140029691617803,0.0,0.0516831773192959,0.0015766167810398,0.0001119491205472,0.4150420353354075,0.1472224226129619,0.017174860910618,0.0,2014,0.1824865300367591,27854.0,10655.12,70058.39,0.1829621774478614,0.4519618239660657,0.3371509367267585,0.0279250618593142,0.0329568861208703,0.3279510174148415,0.4951008218326527,0.1439912746316353,6,0.136,0.815,29,1.051,30.467,49,1.641,80.42,0,0.0,0.0,0.0153582758447051,0.0,1
SETTIMO MILANESE,0.044591759,0.432138661,0.149691481,0.227039887,0.097379739,0.021062375,0.005713594,0.01725051,0.0,0.005131994,0.0,0.1975435522989335,0.3617169375814191,0.0914997478605874,0.69591455954323,0.1256908750943816,0.2282176113288694,0.0140029691617803,0.0,0.0516831773192959,0.0015766167810398,0.0001119491205472,0.4150420353354075,0.1472224226129619,0.017174860910618,0.0,2015,0.1889419452123649,27874.17,10645.51,69833.74,0.1822839896118481,0.4352495262160454,0.3528462132378746,0.0296202709342317,0.0328692523190453,0.3110978448804096,0.5112344211770108,0.1447984816235342,9,0.117,1.052,30,1.648,49.431,51,2.287,116.635,0,0.0,0.0,0.0155315405880874,0.0,1
SETTIMO MILANESE,0.044591759,0.432138661,0.149691481,0.227039887,0.097379739,0.021062375,0.005713594,0.01725051,0.0,0.005131994,0.0,0.1975435522989335,0.3617169375814191,0.0914997478605874,0.69591455954323,0.1256908750943816,0.2282176113288694,0.0140029691617803,0.0,0.0516831773192959,0.0015766167810398,0.0001119491205472,0.4150420353354075,0.1472224226129619,0.017174860910618,0.0,2016,0.1959880451851476,27884.26,10611.79,69556.17,0.1834042850164003,0.4358294368064764,0.3517342452369321,0.0290320329401912,0.0318374037375684,0.3138900250533691,0.5130880143908249,0.1411845568182376,2,0.019,0.038,30,1.507,45.206,46,1.789,82.283,0,0.0,0.0,0.0159566384681627,0.0,1
ASSAGO,0.034995329,0.478527991,0.102816089,0.21470192,0.061435154,0.083955909,0.006566394,0.010308488,0.0,0.006692727,0.0,0.1461476324099746,0.2990139824553839,0.0616979467889831,0.666873993558776,0.1370320339914734,0.2672087405619488,0.0079357866340902,0.0,0.0389213698141451,0.0003353149282009,6.209535707425842e-05,0.3986894496309836,0.1498360966201855,0.0007575633563059,0.0,2013,0.1537718768859384,28254.35,10578.9,70571.19,0.2061231172233137,0.3904715127701375,0.3590373280943025,0.0443680419122462,0.0321962098901672,0.25906228141407,0.515089537632935,0.1936519710628277,11,0.292,3.217,28,1.427,39.959,49,1.893,92.75,0,0.0,0.0,0.0115872057936028,0.0,0
ASSAGO,0.034995329,0.478527991,0.102816089,0.21470192,0.061435154,0.083955909,0.006566394,0.010308488,0.0,0.006692727,0.0,0.1461476324099746,0.2990139824553839,0.0616979467889831,0.666873993558776,0.1370320339914734,0.2672087405619488,0.0079357866340902,0.0,0.0389213698141451,0.0003353149282009,6.209535707425842e-05,0.3986894496309836,0.1498360966201855,0.0007575633563059,0.0,2014,0.1591502492285782,28327.28,10562.76,70651.61,0.1972402597402597,0.3931818181818182,0.3662337662337662,0.0433441558441558,0.0313440957079135,0.2572239475425499,0.518688238857393,0.1927437178921435,6,0.056,0.333,29,1.055,30.599,48,1.643,78.841,0,0.0,0.0,0.0130548302872062,0.0,0
ASSAGO,0.034995329,0.478527991,0.102816089,0.21470192,0.061435154,0.083955909,0.006566394,0.010308488,0.0,0.006692727,0.0,0.1461476324099746,0.2990139824553839,0.0616979467889831,0.666873993558776,0.1370320339914734,0.2672087405619488,0.0079357866340902,0.0,0.0389213698141451,0.0003353149282009,6.209535707425842e-05,0.3986894496309836,0.1498360966201855,0.0007575633563059,0.0,2015,0.1642824180895246,28347.98,10509.46,70632.12,0.1944002545338848,0.3860960865415208,0.3713013044861597,0.0482023544384346,0.0300323527458628,0.2484371269533281,0.5153438326804698,0.2061866876203391,8,0.098,0.783,30,1.653,49.604,51,2.063,105.214,0,0.0,0.0,0.0137286571296723,0.0,0
ASSAGO,0.034995329,0.478527991,0.102816089,0.21470192,0.061435154,0.083955909,0.006566394,0.010308488,0.0,0.006692727,0.0,0.1461476324099746,0.2990139824553839,0.0616979467889831,0.666873993558776,0.1370320339914734,0.2672087405619488,0.0079357866340902,0.0,0.0389213698141451,0.0003353149282009,6.209535707425842e-05,0.3986894496309836,0.1498360966201855,0.0007575633563059,0.0,2016,0.1711577985841516,28316.91,10536.78,70431.3,0.190692572861172,0.3790347853337512,0.3818552178000626,0.0484174240050141,0.0302665520280747,0.2403227973284202,0.5232843090408921,0.2061263416026129,2,0.199,0.398,30,1.549,46.469,50,1.53,76.509,0,0.0,0.0,0.0159853847910481,0.0,1
LACCHIARELLA,0.046599887,0.748129471,0.064566542,0.073777672,0.023418487,0.014120701,0.007513154,0.013198628,0.000749705,0.007925752,0.0,0.0637268927854142,0.3590544519946866,0.07428841894613,0.7255473430763201,0.0525164504840636,0.0783607837004982,0.015773653880045,0.0,0.0530197764649405,0.00056156204478,2.0798594251114303e-05,0.7000141269909038,0.0927825289542209,0.007728757623714,0.0,2013,0.1981534910559723,27516.69,10770.86,70181.52,0.2016414547795301,0.5019311232700354,0.2784036047634374,0.0180238171869971,0.0414403294285521,0.4079709250451376,0.4586005632802133,0.0919881822460968,1,0.139,0.139,31,1.706,52.887,49,1.833,89.799,0,0.0,0.0,0.015002885170225,0.0,0
LACCHIARELLA,0.046599887,0.748129471,0.064566542,0.073777672,0.023418487,0.014120701,0.007513154,0.013198628,0.000749705,0.007925752,0.0,0.0637268927854142,0.3590544519946866,0.07428841894613,0.7255473430763201,0.0525164504840636,0.0783607837004982,0.015773653880045,0.0,0.0530197764649405,0.00056156204478,2.0798594251114303e-05,0.7000141269909038,0.0927825289542209,0.007728757623714,0.0,2014,0.1984298555011946,27576.98,10705.27,70563.09,0.20912,0.49024,0.28272,0.01792,0.0430282556379696,0.3960336906722027,0.4659284982318177,0.0950095554580099,0,0.0,0.0,33,1.456,48.061,48,1.609,77.232,0,0.0,0.0,0.0151325520537034,0.0,0
LACCHIARELLA,0.046599887,0.748129471,0.064566542,0.073777672,0.023418487,0.014120701,0.007513154,0.013198628,0.000749705,0.007925752,0.0,0.0637268927854142,0.3590544519946866,0.07428841894613,0.7255473430763201,0.0525164504840636,0.0783607837004982,0.015773653880045,0.0,0.0530197764649405,0.00056156204478,2.0798594251114303e-05,0.7000141269909038,0.0927825289542209,0.007728757623714,0.0,2015,0.2016210739614995,27801.76,10787.93,69991.38,0.2055013593475132,0.4810490964337118,0.2947385255077562,0.0187110187110187,0.0419850157573551,0.3813824412588867,0.4787792150208159,0.0978533279629422,1,0.028,0.028,30,1.759,52.78,51,2.08,106.08,0,0.0,0.0,0.0160981650343352,0.0,1
